date,minute_end,symbol,last_trade_price
20260205,091900,NIFTY2621025800CE,12505
20260205,091900,NIFTY2621025850CE,10420
20260205,091900,NIFTY2621025900CE,8620
20260205,091900,NIFTY2621025950CE,7115
20260205,091900,NIFTY2621026000CE,5840
20260205,091900,NIFTY2621026050CE,4740
20260205,091900,NIFTY2621026100CE,3840
20260205,091900,NIFTY2621025600PE,8815
20260205,091900,NIFTY2621025650PE,10520
20260205,091900,NIFTY2621025700PE,12535
20260205,091900,NIFTY2621025750PE,14800
20260205,091900,NIFTY2621025800PE,17425
20260205,091900,NIFTY2621025850PE,20305
20260205,091900,NIFTY2621025900PE,23505
20260205,091900,NIFTY2621025950PE,26970
20260205,091900,NIFTY2621026000PE,30700
20260205,091900,NIFTY2621026050PE,34645
20260205,091900,NIFTY2621026100PE,38755
20260205,092000,NIFTY26FEBFUT,2.57926e+06
20260205,092000,NIFTY2621025600CE,22995
20260205,092000,NIFTY2621025650CE,19810
20260205,092000,NIFTY2621025700CE,16900
20260205,092000,NIFTY2621025750CE,14255
20260205,092000,NIFTY2621025800CE,11945
20260205,092000,NIFTY2621025850CE,9935
20260205,092000,NIFTY2621025900CE,8200
20260205,092000,NIFTY2621025950CE,6745
20260205,092000,NIFTY2621026000CE,5520
20260205,092000,NIFTY2621026050CE,4475
20260205,092000,NIFTY2621026100CE,3625
20260205,092000,NIFTY2621025600PE,9325
20260205,092000,NIFTY2621025650PE,11095
20260205,092000,NIFTY2621025700PE,13155
20260205,092000,NIFTY2621025750PE,15510
20260205,092000,NIFTY2621025800PE,18165
20260205,092000,NIFTY2621025850PE,21170
20260205,092000,NIFTY2621025900PE,24430
20260205,092000,NIFTY2621025950PE,27890
20260205,092000,NIFTY2621026000PE,31765
20260205,092000,NIFTY2621026050PE,35690
20260205,092000,NIFTY2621026100PE,39895
20260205,092100,NIFTY26FEBFUT,2.57699e+06
20260205,092100,NIFTY2621025600CE,21040
20260205,092100,NIFTY2621025650CE,17970
20260205,092100,NIFTY2621025700CE,15155
20260205,092100,NIFTY2621025750CE,12715
20260205,092100,NIFTY2621025800CE,10555
20260205,092100,NIFTY2621025850CE,8700
20260205,092100,NIFTY2621025900CE,7145
20260205,092100,NIFTY2621025950CE,5835
20260205,092100,NIFTY2621026000CE,4735
20260205,092100,NIFTY2621026050CE,3825
20260205,092100,NIFTY2621026100CE,3095
20260205,092100,NIFTY2621025600PE,9805
20260205,092100,NIFTY2621025650PE,11745
20260205,092100,NIFTY2621025700PE,13955
20260205,092100,NIFTY2621025750PE,16440
20260205,092100,NIFTY2621025800PE,19300
20260205,092100,NIFTY2621025850PE,22425
20260205,092100,NIFTY2621025900PE,25905
20260205,092100,NIFTY2621025950PE,29595
20260205,092100,NIFTY2621026000PE,33525
20260205,092100,NIFTY2621026050PE,37635
20260205,092100,NIFTY2621026100PE,41910
20260205,092200,NIFTY26FEBFUT,2.57597e+06
20260205,092200,NIFTY2621025600CE,20475
20260205,092200,NIFTY2621025650CE,17445
20260205,092200,NIFTY2621025700CE,14770
20260205,092200,NIFTY2621025750CE,12370
20260205,092200,NIFTY2621025800CE,10300
20260205,092200,NIFTY2621025850CE,8500
20260205,092200,NIFTY2621025900CE,6995
20260205,092200,NIFTY2621025950CE,5720
20260205,092200,NIFTY2621026000CE,4665
20260205,092200,NIFTY2621026050CE,3775
20260205,092200,NIFTY2621026100CE,3075
20260205,092200,NIFTY2621025600PE,10305
20260205,092200,NIFTY2621025650PE,12285
20260205,092200,NIFTY2621025700PE,14580
20260205,092200,NIFTY2621025750PE,17200
20260205,092200,NIFTY2621025800PE,20095
20260205,092200,NIFTY2621025850PE,23350
20260205,092200,NIFTY2621025900PE,26780
20260205,092200,NIFTY2621025950PE,30500
20260205,092200,NIFTY2621026000PE,34460
20260205,092200,NIFTY2621026050PE,38345
20260205,092200,NIFTY2621026100PE,42800
20260205,092300,NIFTY26FEBFUT,2.5752e+06
20260205,092300,NIFTY2621025600CE,20095
20260205,092300,NIFTY2621025650CE,17160
20260205,092300,NIFTY2621025700CE,14450
20260205,092300,NIFTY2621025750CE,12095
20260205,092300,NIFTY2621025800CE,10040
20260205,092300,NIFTY2621025850CE,8295
20260205,092300,NIFTY2621025900CE,6800
20260205,092300,NIFTY2621025950CE,5565
20260205,092300,NIFTY2621026000CE,4550
20260205,092300,NIFTY2621026050CE,3680
20260205,092300,NIFTY2621026100CE,3000
20260205,092300,NIFTY2621025600PE,10510
20260205,092300,NIFTY2621025650PE,12540
20260205,092300,NIFTY2621025700PE,14860
20260205,092300,NIFTY2621025750PE,17480
20260205,092300,NIFTY2621025800PE,20405
20260205,092300,NIFTY2621025850PE,23635
20260205,092300,NIFTY2621025900PE,27190
20260205,092300,NIFTY2621025950PE,30845
20260205,092300,NIFTY2621026000PE,34920
20260205,092300,NIFTY2621026050PE,38935
20260205,092300,NIFTY2621026100PE,43150
20260205,092400,NIFTY26FEBFUT,2.57568e+06
20260205,092400,NIFTY2621025600CE,20340
20260205,092400,NIFTY2621025650CE,17360
20260205,092400,NIFTY2621025700CE,14675
20260205,092400,NIFTY2621025750CE,12275
20260205,092400,NIFTY2621025800CE,10220
20260205,092400,NIFTY2621025850CE,8425
20260205,092400,NIFTY2621025900CE,6945
20260205,092400,NIFTY2621025950CE,5680
20260205,092400,NIFTY2621026000CE,4645
20260205,092400,NIFTY2621026050CE,3755
20260205,092400,NIFTY2621026100CE,3060
20260205,092400,NIFTY2621025600PE,10375
20260205,092400,NIFTY2621025650PE,12390
20260205,092400,NIFTY2621025700PE,14690
20260205,092400,NIFTY2621025750PE,17315
20260205,092400,NIFTY2621025800PE,20270
20260205,092400,NIFTY2621025850PE,23440
20260205,092400,NIFTY2621025900PE,26975
20260205,092400,NIFTY2621025950PE,30725
20260205,092400,NIFTY2621026000PE,34630
20260205,092400,NIFTY2621026050PE,38805
20260205,092400,NIFTY2621026100PE,42800
20260205,092500,NIFTY26FEBFUT,2.57522e+06
20260205,092500,NIFTY2621025600CE,19885
20260205,092500,NIFTY2621025650CE,16940
20260205,092500,NIFTY2621025700CE,14255
20260205,092500,NIFTY2621025750CE,11875
20260205,092500,NIFTY2621025800CE,9870
20260205,092500,NIFTY2621025850CE,8145
20260205,092500,NIFTY2621025900CE,6690
20260205,092500,NIFTY2621025950CE,5455
20260205,092500,NIFTY2621026000CE,4455
20260205,092500,NIFTY2621026050CE,3615
20260205,092500,NIFTY2621026100CE,2950
20260205,092500,NIFTY2621025600PE,10550
20260205,092500,NIFTY2621025650PE,12590
20260205,092500,NIFTY2621025700PE,14920
20260205,092500,NIFTY2621025750PE,17580
20260205,092500,NIFTY2621025800PE,20535
20260205,092500,NIFTY2621025850PE,23830
20260205,092500,NIFTY2621025900PE,27370
20260205,092500,NIFTY2621025950PE,31150
20260205,092500,NIFTY2621026000PE,35070
20260205,092500,NIFTY2621026050PE,39330
20260205,092500,NIFTY2621026100PE,43275
20260205,092600,NIFTY26FEBFUT,2.57489e+06
20260205,092600,NIFTY2621025600CE,19780
20260205,092600,NIFTY2621025650CE,16895
20260205,092600,NIFTY2621025700CE,14250
20260205,092600,NIFTY2621025750CE,11870
20260205,092600,NIFTY2621025800CE,9900
20260205,092600,NIFTY2621025850CE,8145
20260205,092600,NIFTY2621025900CE,6715
20260205,092600,NIFTY2621025950CE,5495
20260205,092600,NIFTY2621026000CE,4480
20260205,092600,NIFTY2621026050CE,3645
20260205,092600,NIFTY2621026100CE,2985
20260205,092600,NIFTY2621025600PE,10700
20260205,092600,NIFTY2621025650PE,12790
20260205,092600,NIFTY2621025700PE,15095
20260205,092600,NIFTY2621025750PE,17780
20260205,092600,NIFTY2621025800PE,20790
20260205,092600,NIFTY2621025850PE,24045
20260205,092600,NIFTY2621025900PE,27585
20260205,092600,NIFTY2621025950PE,31390
20260205,092600,NIFTY2621026000PE,35290
20260205,092600,NIFTY2621026050PE,39565
20260205,092600,NIFTY2621026100PE,43790
20260205,092700,NIFTY26FEBFUT,2.57615e+06
20260205,092700,NIFTY2621025600CE,20175
20260205,092700,NIFTY2621025650CE,17230
20260205,092700,NIFTY2621025700CE,14530
20260205,092700,NIFTY2621025750CE,12155
20260205,092700,NIFTY2621025800CE,10115
20260205,092700,NIFTY2621025850CE,8335
20260205,092700,NIFTY2621025900CE,6860
20260205,092700,NIFTY2621025950CE,5635
20260205,092700,NIFTY2621026000CE,4585
20260205,092700,NIFTY2621026050CE,3730
20260205,092700,NIFTY2621026100CE,3050
20260205,092700,NIFTY2621025600PE,10350
20260205,092700,NIFTY2621025650PE,12360
20260205,092700,NIFTY2621025700PE,14690
20260205,092700,NIFTY2621025750PE,17320
20260205,092700,NIFTY2621025800PE,20290
20260205,092700,NIFTY2621025850PE,23490
20260205,092700,NIFTY2621025900PE,26980
20260205,092700,NIFTY2621025950PE,30710
20260205,092700,NIFTY2621026000PE,34705
20260205,092700,NIFTY2621026050PE,38785
20260205,092700,NIFTY2621026100PE,42490
20260205,092800,NIFTY26FEBFUT,2.57475e+06
20260205,092800,NIFTY2621025600CE,19505
20260205,092800,NIFTY2621025650CE,16610
20260205,092800,NIFTY2621025700CE,14040
20260205,092800,NIFTY2621025750CE,11720
20260205,092800,NIFTY2621025800CE,9735
20260205,092800,NIFTY2621025850CE,8030
20260205,092800,NIFTY2621025900CE,6625
20260205,092800,NIFTY2621025950CE,5430
20260205,092800,NIFTY2621026000CE,4440
20260205,092800,NIFTY2621026050CE,3600
20260205,092800,NIFTY2621026100CE,2950
20260205,092800,NIFTY2621025600PE,10860
20260205,092800,NIFTY2621025650PE,12925
20260205,092800,NIFTY2621025700PE,15340
20260205,092800,NIFTY2621025750PE,18040
20260205,092800,NIFTY2621025800PE,21035
20260205,092800,NIFTY2621025850PE,24380
20260205,092800,NIFTY2621025900PE,27935
20260205,092800,NIFTY2621025950PE,31730
20260205,092800,NIFTY2621026000PE,35685
20260205,092800,NIFTY2621026050PE,39800
20260205,092800,NIFTY2621026100PE,44200
20260205,092900,NIFTY26FEBFUT,2.5752e+06
20260205,092900,NIFTY2621025600CE,19750
20260205,092900,NIFTY2621025650CE,16810
20260205,092900,NIFTY2621025700CE,14200
20260205,092900,NIFTY2621025750CE,11855
20260205,092900,NIFTY2621025800CE,9870
20260205,092900,NIFTY2621025850CE,8155
20260205,092900,NIFTY2621025900CE,6720
20260205,092900,NIFTY2621025950CE,5505
20260205,092900,NIFTY2621026000CE,4515
20260205,092900,NIFTY2621026050CE,3660
20260205,092900,NIFTY2621026100CE,2995
20260205,092900,NIFTY2621025600PE,10755
20260205,092900,NIFTY2621025650PE,12840
20260205,092900,NIFTY2621025700PE,15170
20260205,092900,NIFTY2621025750PE,17885
20260205,092900,NIFTY2621025800PE,20885
20260205,092900,NIFTY2621025850PE,24155
20260205,092900,NIFTY2621025900PE,27700
20260205,092900,NIFTY2621025950PE,31440
20260205,092900,NIFTY2621026000PE,35450
20260205,092900,NIFTY2621026050PE,39500
20260205,092900,NIFTY2621026100PE,43755
20260205,093000,NIFTY26FEBFUT,2.5767e+06
20260205,093000,NIFTY2621025600CE,20800
20260205,093000,NIFTY2621025650CE,17725
20260205,093000,NIFTY2621025700CE,15035
20260205,093000,NIFTY2621025750CE,12570
20260205,093000,NIFTY2621025800CE,10500
20260205,093000,NIFTY2621025850CE,8670
20260205,093000,NIFTY2621025900CE,7150
20260205,093000,NIFTY2621025950CE,5840
20260205,093000,NIFTY2621026000CE,4800
20260205,093000,NIFTY2621026050CE,3870
20260205,093000,NIFTY2621026100CE,3160
20260205,093000,NIFTY2621025600PE,10010
20260205,093000,NIFTY2621025650PE,11975
20260205,093000,NIFTY2621025700PE,14210
20260205,093000,NIFTY2621025750PE,16815
20260205,093000,NIFTY2621025800PE,19695
20260205,093000,NIFTY2621025850PE,22875
20260205,093000,NIFTY2621025900PE,26300
20260205,093000,NIFTY2621025950PE,30000
20260205,093000,NIFTY2621026000PE,34050
20260205,093000,NIFTY2621026050PE,37935
20260205,093000,NIFTY2621026100PE,42370
20260205,093100,NIFTY26FEBFUT,2.5774e+06
20260205,093100,NIFTY2621025600CE,21135
20260205,093100,NIFTY2621025650CE,18050
20260205,093100,NIFTY2621025700CE,15300
20260205,093100,NIFTY2621025750CE,12810
20260205,093100,NIFTY2621025800CE,10695
20260205,093100,NIFTY2621025850CE,8840
20260205,093100,NIFTY2621025900CE,7285
20260205,093100,NIFTY2621025950CE,5965
20260205,093100,NIFTY2621026000CE,4865
20260205,093100,NIFTY2621026050CE,3935
20260205,093100,NIFTY2621026100CE,3205
20260205,093100,NIFTY2621025600PE,9780
20260205,093100,NIFTY2621025650PE,11700
20260205,093100,NIFTY2621025700PE,13915
20260205,093100,NIFTY2621025750PE,16470
20260205,093100,NIFTY2621025800PE,19325
20260205,093100,NIFTY2621025850PE,22520
20260205,093100,NIFTY2621025900PE,25975
20260205,093100,NIFTY2621025950PE,29680
20260205,093100,NIFTY2621026000PE,33545
20260205,093100,NIFTY2621026050PE,37600
20260205,093100,NIFTY2621026100PE,41875
20260205,093200,NIFTY26FEBFUT,2.57801e+06
20260205,093200,NIFTY2621025600CE,21470
20260205,093200,NIFTY2621025650CE,18330
20260205,093200,NIFTY2621025700CE,15515
20260205,093200,NIFTY2621025750CE,13025
20260205,093200,NIFTY2621025800CE,10850
20260205,093200,NIFTY2621025850CE,8975
20260205,093200,NIFTY2621025900CE,7375
20260205,093200,NIFTY2621025950CE,6020
20260205,093200,NIFTY2621026000CE,4900
20260205,093200,NIFTY2621026050CE,3960
20260205,093200,NIFTY2621026100CE,3225
20260205,093200,NIFTY2621025600PE,9505
20260205,093200,NIFTY2621025650PE,11400
20260205,093200,NIFTY2621025700PE,13575
20260205,093200,NIFTY2621025750PE,16110
20260205,093200,NIFTY2621025800PE,18930
20260205,093200,NIFTY2621025850PE,22030
20260205,093200,NIFTY2621025900PE,25445
20260205,093200,NIFTY2621025950PE,29040
20260205,093200,NIFTY2621026000PE,32895
20260205,093200,NIFTY2621026050PE,36870
20260205,093200,NIFTY2621026100PE,41320
20260205,093300,NIFTY26FEBFUT,2.57841e+06
20260205,093300,NIFTY2621025600CE,21720
20260205,093300,NIFTY2621025650CE,18590
20260205,093300,NIFTY2621025700CE,15760
20260205,093300,NIFTY2621025750CE,13170
20260205,093300,NIFTY2621025800CE,10990
20260205,093300,NIFTY2621025850CE,9055
20260205,093300,NIFTY2621025900CE,7420
20260205,093300,NIFTY2621025950CE,6050
20260205,093300,NIFTY2621026000CE,4920
20260205,093300,NIFTY2621026050CE,3960
20260205,093300,NIFTY2621026100CE,3200
20260205,093300,NIFTY2621025600PE,9365
20260205,093300,NIFTY2621025650PE,11220
20260205,093300,NIFTY2621025700PE,13335
20260205,093300,NIFTY2621025750PE,15825
20260205,093300,NIFTY2621025800PE,18600
20260205,093300,NIFTY2621025850PE,21735
20260205,093300,NIFTY2621025900PE,25035
20260205,093300,NIFTY2621025950PE,28685
20260205,093300,NIFTY2621026000PE,32585
20260205,093300,NIFTY2621026050PE,35990
20260205,093300,NIFTY2621026100PE,40735
20260205,093400,NIFTY26FEBFUT,2.57798e+06
20260205,093400,NIFTY2621025600CE,21225
20260205,093400,NIFTY2621025650CE,18170
20260205,093400,NIFTY2621025700CE,15345
20260205,093400,NIFTY2621025750CE,12845
20260205,093400,NIFTY2621025800CE,10680
20260205,093400,NIFTY2621025850CE,8735
20260205,093400,NIFTY2621025900CE,7170
20260205,093400,NIFTY2621025950CE,5835
20260205,093400,NIFTY2621026000CE,4735
20260205,093400,NIFTY2621026050CE,3800
20260205,093400,NIFTY2621026100CE,3065
20260205,093400,NIFTY2621025600PE,9580
20260205,093400,NIFTY2621025650PE,11485
20260205,093400,NIFTY2621025700PE,13640
20260205,093400,NIFTY2621025750PE,16165
20260205,093400,NIFTY2621025800PE,18990
20260205,093400,NIFTY2621025850PE,22125
20260205,093400,NIFTY2621025900PE,25525
20260205,093400,NIFTY2621025950PE,29190
20260205,093400,NIFTY2621026000PE,33160
20260205,093400,NIFTY2621026050PE,37110
20260205,093400,NIFTY2621026100PE,41420
20260205,093500,NIFTY26FEBFUT,2.57687e+06
20260205,093500,NIFTY2621025600CE,20575
20260205,093500,NIFTY2621025650CE,17570
20260205,093500,NIFTY2621025700CE,14795
20260205,093500,NIFTY2621025750CE,12370
20260205,093500,NIFTY2621025800CE,10260
20260205,093500,NIFTY2621025850CE,8420
20260205,093500,NIFTY2621025900CE,6865
20260205,093500,NIFTY2621025950CE,5595
20260205,093500,NIFTY2621026000CE,4520
20260205,093500,NIFTY2621026050CE,3640
20260205,093500,NIFTY2621026100CE,2945
20260205,093500,NIFTY2621025600PE,9890
20260205,093500,NIFTY2621025650PE,11845
20260205,093500,NIFTY2621025700PE,14070
20260205,093500,NIFTY2621025750PE,16600
20260205,093500,NIFTY2621025800PE,19465
20260205,093500,NIFTY2621025850PE,22625
20260205,093500,NIFTY2621025900PE,26120
20260205,093500,NIFTY2621025950PE,29835
20260205,093500,NIFTY2621026000PE,33920
20260205,093500,NIFTY2621026050PE,38120
20260205,093500,NIFTY2621026100PE,42380
20260205,093600,NIFTY26FEBFUT,2.5763e+06
20260205,093600,NIFTY2621025600CE,20630
20260205,093600,NIFTY2621025650CE,17600
20260205,093600,NIFTY2621025700CE,14830
20260205,093600,NIFTY2621025750CE,12390
20260205,093600,NIFTY2621025800CE,10280
20260205,093600,NIFTY2621025850CE,8440
20260205,093600,NIFTY2621025900CE,6905
20260205,093600,NIFTY2621025950CE,5625
20260205,093600,NIFTY2621026000CE,4555
20260205,093600,NIFTY2621026050CE,3665
20260205,093600,NIFTY2621026100CE,2965
20260205,093600,NIFTY2621025600PE,9870
20260205,093600,NIFTY2621025650PE,11810
20260205,093600,NIFTY2621025700PE,14045
20260205,093600,NIFTY2621025750PE,16630
20260205,093600,NIFTY2621025800PE,19485
20260205,093600,NIFTY2621025850PE,22645
20260205,093600,NIFTY2621025900PE,26115
20260205,093600,NIFTY2621025950PE,29800
20260205,093600,NIFTY2621026000PE,33750
20260205,093600,NIFTY2621026050PE,37410
20260205,093600,NIFTY2621026100PE,42000
20260205,093700,NIFTY26FEBFUT,2.57622e+06
20260205,093700,NIFTY2621025600CE,20085
20260205,093700,NIFTY2621025650CE,17115
20260205,093700,NIFTY2621025700CE,14405
20260205,093700,NIFTY2621025750CE,12025
20260205,093700,NIFTY2621025800CE,9950
20260205,093700,NIFTY2621025850CE,8185
20260205,093700,NIFTY2621025900CE,6690
20260205,093700,NIFTY2621025950CE,5450
20260205,093700,NIFTY2621026000CE,4420
20260205,093700,NIFTY2621026050CE,3560
20260205,093700,NIFTY2621026100CE,2895
20260205,093700,NIFTY2621025600PE,10220
20260205,093700,NIFTY2621025650PE,12270
20260205,093700,NIFTY2621025700PE,14575
20260205,093700,NIFTY2621025750PE,17190
20260205,093700,NIFTY2621025800PE,20145
20260205,093700,NIFTY2621025850PE,23305
20260205,093700,NIFTY2621025900PE,26870
20260205,093700,NIFTY2621025950PE,30665
20260205,093700,NIFTY2621026000PE,34560
20260205,093700,NIFTY2621026050PE,38705
20260205,093700,NIFTY2621026100PE,42960
20260205,093800,NIFTY26FEBFUT,2.57598e+06
20260205,093800,NIFTY2621025600CE,20025
20260205,093800,NIFTY2621025650CE,17040
20260205,093800,NIFTY2621025700CE,14345
20260205,093800,NIFTY2621025750CE,11990
20260205,093800,NIFTY2621025800CE,9940
20260205,093800,NIFTY2621025850CE,8170
20260205,093800,NIFTY2621025900CE,6695
20260205,093800,NIFTY2621025950CE,5455
20260205,093800,NIFTY2621026000CE,4425
20260205,093800,NIFTY2621026050CE,3565
20260205,093800,NIFTY2621026100CE,2890
20260205,093800,NIFTY2621025600PE,10225
20260205,093800,NIFTY2621025650PE,12250
20260205,093800,NIFTY2621025700PE,14550
20260205,093800,NIFTY2621025750PE,17190
20260205,093800,NIFTY2621025800PE,20140
20260205,093800,NIFTY2621025850PE,23285
20260205,093800,NIFTY2621025900PE,26885
20260205,093800,NIFTY2621025950PE,30630
20260205,093800,NIFTY2621026000PE,34500
20260205,093800,NIFTY2621026050PE,38650
20260205,093800,NIFTY2621026100PE,42985
20260205,093900,NIFTY26FEBFUT,2.57554e+06
20260205,093900,NIFTY2621025600CE,19550
20260205,093900,NIFTY2621025650CE,16705
20260205,093900,NIFTY2621025700CE,14055
20260205,093900,NIFTY2621025750CE,11725
20260205,093900,NIFTY2621025800CE,9730
20260205,093900,NIFTY2621025850CE,7990
20260205,093900,NIFTY2621025900CE,6535
20260205,093900,NIFTY2621025950CE,5330
20260205,093900,NIFTY2621026000CE,4345
20260205,093900,NIFTY2621026050CE,3485
20260205,093900,NIFTY2621026100CE,2835
20260205,093900,NIFTY2621025600PE,10550
20260205,093900,NIFTY2621025650PE,12665
20260205,093900,NIFTY2621025700PE,14995
20260205,093900,NIFTY2621025750PE,17640
20260205,093900,NIFTY2621025800PE,20675
20260205,093900,NIFTY2621025850PE,23970
20260205,093900,NIFTY2621025900PE,27500
20260205,093900,NIFTY2621025950PE,31150
20260205,093900,NIFTY2621026000PE,35360
20260205,093900,NIFTY2621026050PE,39420
20260205,093900,NIFTY2621026100PE,44000
20260205,094000,NIFTY26FEBFUT,2.57634e+06
20260205,094000,NIFTY2621025600CE,20125
20260205,094000,NIFTY2621025650CE,17175
20260205,094000,NIFTY2621025700CE,14450
20260205,094000,NIFTY2621025750CE,12100
20260205,094000,NIFTY2621025800CE,10050
20260205,094000,NIFTY2621025850CE,8240
20260205,094000,NIFTY2621025900CE,6775
20260205,094000,NIFTY2621025950CE,5530
20260205,094000,NIFTY2621026000CE,4490
20260205,094000,NIFTY2621026050CE,3605
20260205,094000,NIFTY2621026100CE,2920
20260205,094000,NIFTY2621025600PE,10165
20260205,094000,NIFTY2621025650PE,12205
20260205,094000,NIFTY2621025700PE,14475
20260205,094000,NIFTY2621025750PE,17105
20260205,094000,NIFTY2621025800PE,20075
20260205,094000,NIFTY2621025850PE,23260
20260205,094000,NIFTY2621025900PE,26780
20260205,094000,NIFTY2621025950PE,30640
20260205,094000,NIFTY2621026000PE,34630
20260205,094000,NIFTY2621026050PE,38490
20260205,094000,NIFTY2621026100PE,42890
20260205,094100,NIFTY26FEBFUT,2.57533e+06
20260205,094100,NIFTY2621025600CE,19630
20260205,094100,NIFTY2621025650CE,16695
20260205,094100,NIFTY2621025700CE,14080
20260205,094100,NIFTY2621025750CE,11725
20260205,094100,NIFTY2621025800CE,9745
20260205,094100,NIFTY2621025850CE,7975
20260205,094100,NIFTY2621025900CE,6550
20260205,094100,NIFTY2621025950CE,5335
20260205,094100,NIFTY2621026000CE,4340
20260205,094100,NIFTY2621026050CE,3495
20260205,094100,NIFTY2621026100CE,2825
20260205,094100,NIFTY2621025600PE,10595
20260205,094100,NIFTY2621025650PE,12645
20260205,094100,NIFTY2621025700PE,15025
20260205,094100,NIFTY2621025750PE,17665
20260205,094100,NIFTY2621025800PE,20700
20260205,094100,NIFTY2621025850PE,23980
20260205,094100,NIFTY2621025900PE,27500
20260205,094100,NIFTY2621025950PE,31255
20260205,094100,NIFTY2621026000PE,35260
20260205,094100,NIFTY2621026050PE,39430
20260205,094100,NIFTY2621026100PE,43780
20260205,094200,NIFTY26FEBFUT,2.5746e+06
20260205,094200,NIFTY2621025600CE,19335
20260205,094200,NIFTY2621025650CE,16450
20260205,094200,NIFTY2621025700CE,13820
20260205,094200,NIFTY2621025750CE,11520
20260205,094200,NIFTY2621025800CE,9560
20260205,094200,NIFTY2621025850CE,7865
20260205,094200,NIFTY2621025900CE,6455
20260205,094200,NIFTY2621025950CE,5250
20260205,094200,NIFTY2621026000CE,4265
20260205,094200,NIFTY2621026050CE,3450
20260205,094200,NIFTY2621026100CE,2800
20260205,094200,NIFTY2621025600PE,10860
20260205,094200,NIFTY2621025650PE,12975
20260205,094200,NIFTY2621025700PE,15350
20260205,094200,NIFTY2621025750PE,18055
20260205,094200,NIFTY2621025800PE,21080
20260205,094200,NIFTY2621025850PE,24330
20260205,094200,NIFTY2621025900PE,27940
20260205,094200,NIFTY2621025950PE,31735
20260205,094200,NIFTY2621026000PE,35760
20260205,094200,NIFTY2621026050PE,40005
20260205,094200,NIFTY2621026100PE,43930
20260205,094300,NIFTY26FEBFUT,2.57463e+06
20260205,094300,NIFTY2621025600CE,19085
20260205,094300,NIFTY2621025650CE,16210
20260205,094300,NIFTY2621025700CE,13610
20260205,094300,NIFTY2621025750CE,11395
20260205,094300,NIFTY2621025800CE,9455
